Table (of Game struct)	Id	Field	New text
	29		악당은 어둠의 길을 따르는 성기사의 두 번째이자 마지막 승급 직업입니다. 레벨마다 생명력과 주문력을 1씩 추가로 얻습니다. 수리, 둔기, 방패 기술을 그랜드마스터까지 올릴 수 있으며 어둠 마법 주문도 배울 수 있습니다.
	30		레인저는 기사와 드루이드를 결합한 직업입니다. 모든 직업 가운데 가장 폭넓은 기술을 배울 수 있지만, 완전히 숙달할 수 있는 기술은 많지 않습니다. 최종적으로 원소 마법과 성직 마법을 모두 배울 수 있지만 상위 계열인 빛과 어둠 마법은 사용할 수 없습니다. 판금 갑옷과 둔기를 제외한 대부분의 무기, 방어구, 보조 기술도 배울 수 있습니다.
	31		사냥꾼은 레인저의 첫 번째 승급 직업입니다. 레벨마다 주문력을 2, 생명력을 1씩 추가로 얻고 모든 마법 기술을 전문가 등급까지 올릴 수 있습니다. 이 단계에서 레인저가 사용할 수 있는 모든 마법 계열이 해금됩니다.
	32		현상금 사냥꾼은 어둠의 길을 따르는 레인저의 마지막 승급 직업입니다. 레벨마다 생명력과 주문력을 1씩 추가로 얻고 마법 기술을 전문가 등급까지 올릴 수 있습니다. 도끼와 몬스터 감정 기술은 그랜드마스터까지 올릴 수 있습니다.
	33		레인저 군주는 빛의 길을 따르는 레인저의 마지막 승급 직업입니다. 레벨마다 생명력과 주문력을 1씩 추가로 얻고 마법 기술을 전문가 등급까지 올릴 수 있습니다. 도끼와 몬스터 감정 기술은 그랜드마스터까지 올릴 수 있습니다.
	34		도둑은 전투보다 함정 해제와 도둑질 같은 실용 기술에 집중하는 직업입니다. 기사만큼 무기와 방어구를 잘 다루지는 못하지만, 부분적 또는 전문적인 주문 사용자보다는 뛰어난 전사입니다. 최종적으로 원소 계열 주문도 사용할 수 있지만 높은 숙련도에는 이르지 못합니다.
	35		로그는 도둑의 첫 번째 승급 직업입니다. 레벨마다 생명력을 2씩 추가로 얻습니다. 주문을 사용할 수 있게 되며, 이를 위해 레벨마다 주문력도 1씩 얻습니다.
	36		암살자는 어둠의 길을 따르는 도둑의 마지막 승급 직업입니다. 레벨마다 생명력을 2씩 더 얻으며, 가죽 갑옷, 단검, 함정 해제, 도둑질 기술을 그랜드마스터까지 올릴 수 있습니다.
	37		첩자는 빛의 길을 따르는 도둑의 마지막 승급 직업입니다. 레벨마다 생명력을 2씩 더 얻으며, 가죽 갑옷, 단검, 함정 해제, 도둑질 기술을 그랜드마스터까지 올릴 수 있습니다.
	38		트롤은 모든 직업 가운데 육체적으로 가장 강인합니다. 시작 생명력과 레벨마다 얻는 생명력이 가장 높을 뿐 아니라 재생 기술에도 가장 뛰어납니다. 둔기만 그랜드마스터까지 올릴 수 있지만 모든 무기를 사용할 수 있습니다. 다만 가벼운 갑옷만 착용할 수 있으며 가죽 갑옷은 그랜드마스터까지 올릴 수 있습니다. 마법은 사용할 수 없습니다.
	39		수많은 전투에서 살아남은 트롤은 전투 트롤로 승급할 수 있습니다. 재생과 여러 전투 기술을 그랜드마스터까지 올릴 수 있게 된 전투 트롤은 이미 위협적인 전사에서 진정으로 막강한 존재로 거듭날 수 있습니다.
	40		스스로 뱀파이어가 되기를 선택하는 이는 드물지만, 한번 뱀파이어가 된 자들은 곧 새로운 육체가 선사하는 힘에 매료됩니다. 뱀파이어는 종족 고유 능력뿐 아니라 육체, 정신, 영혼 마법의 강력한 주문 사용자가 될 수 있으며 날붙이 무기에도 높은 숙련도를 쌓을 수 있습니다.
	41		상위 뱀파이어인 노스페라투는 정신, 영혼, 육체 마법의 최상위 주문을 제외한 거의 모든 주문을 사용할 수 있습니다. 충분히 수련하면 안개로 변신할 수 있으며 단검 기술도 그랜드마스터까지 올릴 수 있습니다. 
	42		원소 마법을 연구하는 소서러는 공격 및 실용 마법에 집중합니다. 전투 능력은 형편없어 단검, 지팡이, 활조차 제대로 익히기 어렵습니다. 가죽 갑옷만 입을 수 있고 방패는 사용할 수 없으며, 모든 직업 가운데 생명력이 가장 낮습니다. 대신 강력한 공격 주문을 사용할 수 있고 빛과 어둠으로 갈라지는 거울의 길에도 접근할 수 있습니다. 이 두 계열에는 세상에서 가장 강력한 주문들이 포함되어 있습니다.  
	43		마법사는 소서러의 첫 번째 승급 직업입니다. 레벨마다 생명력과 주문력을 1씩 추가로 얻으며, 대마법사나 리치로 다시 승급하면 레벨마다 생명력과 주문력을 1씩 더 얻습니다.
	44		강령술사는 어둠의 길의 유혹에 굴복한 마법사입니다. 대지, 물, 공기, 불의 원소 마법을 가장 능숙하게 다루며, 강력한 어둠 마법을 사용할 수 있는 유일한 직업입니다. 반면 육체적으로 가장 약하고 사용할 수 있는 무기와 방어구의 종류도 가장 적습니다.
	45		강령술사는 어둠의 기술과 더욱 깊이 동조하는 승급 의식을 통해 강력한 언데드인 리치로 변합니다. 본래의 육체를 포기하는 대신 최상위 주문과 마법 능력을 사용할 수 있게 됩니다.
	46		대마법사는 빛의 길을 따르는 소서러의 두 번째이자 마지막 승급 직업입니다. 승급하면 레벨마다 주문력을 2씩 추가로 얻고 빛 마법을 사용할 수 있습니다. 모든 마법 기술과 몬스터 감정, 아이템 감정 기술을 그랜드마스터까지 올릴 수 있습니다.
	47		대강령술사는 어둠의 길을 따르는 소서러의 두 번째이자 마지막 승급 직업입니다. 승급하면 레벨마다 주문력을 2씩 추가로 얻고 어둠 마법을 사용할 수 있습니다. 모든 마법 기술과 몬스터 감정, 아이템 감정 기술을 그랜드마스터까지 올릴 수 있습니다.
	48		그에게는 신성한 권리로 다스리던
근엄한 옛 왕조의 영광이 모였고,
백성은 충성과 경외를 품은 채
지도와 법을 바라며 그를 우러렀다.
	49		농민의 불규칙한 걸음용 자리표시자.
	50		대사제는 성직자의 두 번째이자 마지막 승급 직업입니다. 대사제는 빛과 어둠 마법 주문을 모두 배우고 달인 등급까지 올릴 수 있습니다. 레벨마다 생명력과 주문력을 1씩 추가로 얻으며, 모든 마법 기술과 상업 기술을 그랜드마스터까지 올릴 수 있습니다.
	51		마스터 위저드는 소서러의 두 번째이자 마지막 승급 직업입니다. 승급하면 레벨마다 주문력을 2씩 추가로 얻고 빛과 어둠 마법을 모두 사용할 수 있습니다. 모든 마법 기술과 몬스터 감정, 아이템 감정 기술을 그랜드마스터까지 올릴 수 있습니다.
	52		자리표시자
