Table (of Game struct)	Id	Field	New text
	21		매혹(Glamour) 주문 사용 가능
	22		생명력 흡수(Lifedrain) 주문 사용 가능
	23		공포(Fear) 주문 사용 가능
	24		아이템 식별 가능
	25		상점 가격 우대
	26		손상된 아이템 수리 가능
	27		최대 생명력(HP) 증가
	28		최대 주문력(SP) 증가
	29		함정 및 비밀 통로 감지
	30		생명력 자동 회복
	31		함정 해제 가능
	32		갑옷 미착용 시 방어력 증가
	33		맨손 공격 보너스 증가
	34		몬스터 체력 및 정보 확인
	35		근접 공격 딜레이 감소
	36		소매치기 시도 가능
	37		기본 물약 제조 및 합성
	38		획득 경험치 증가 (+스킬당 1%)
SkillDesExpert	0		방어력(AC)에 스킬 레벨 추가
	1		공격 회복 시간(딜레이) 감소
	2		왼손에 단검 착용 가능
	3		공격 회복 시간(딜레이) 감소
	4		공격 피해량에 스킬 레벨 추가
	5		공격 회복 시간(딜레이) 감소
	6		공격 피해량에 스킬 레벨 추가
	7		공격 보너스 2배 적용
	8		방패 착용 속도 패널티 제거
	9		가죽 갑옷 속도 패널티 제거
	10		속도 패널티 절반 감소
	11		속도 패널티 절반 감소
	12		상위 주문 사용 및 효과 강화
	13		상위 주문 사용 및 효과 강화
	14		상위 주문 사용 및 효과 강화
	15		상위 주문 사용 및 효과 강화
	16		상위 주문 사용 및 효과 강화
	17		상위 주문 사용 및 효과 강화
	18		상위 주문 사용 및 효과 강화
	19		상위 주문 사용 및 효과 강화
	20		상위 주문 사용 및 효과 강화
	21		여행자의 축복(Travelers' Boon) 사용 가능
	22		공중 부양(Levitate) 사용 가능
	23		폭발성 브레스(Breath Weapon) 사용 가능
	24		식별 성공률 및 능력 2배
	25		상술 효과 2배
	26		수리 성공률 및 능력 2배
	27		생명력 보너스 2배
	28		주문력 보너스 2배
	29		함정 피해 감소 및 감지율 2배
	30		생명력 회복 속도 2배
	31		함정 해제 성공률 2배
	32		회피 방어력 보너스 2배
	33		맨손 공격 피해량 증가
	34		몬스터 저항력 및 정보 확인
	35		근접 공격 보너스 및 속도 증가
	36		소매치기 성공률 2배
	37		중급 물약 합성 가능
	38		획득 경험치 추가 증가 (+스킬당 2%)
SkillDesMaster	0		스킬 레벨 확률로 기절 효과 발생
	1		왼손에 검 착용 가능
	2		스킬 레벨 확률로 3배 피해 발생
	3		공격 피해량에 스킬 레벨 추가
	4		한 손으로 창 착용 가능
	5		공격 시 화살 2발 연속 발사
	6		스킬 레벨 확률로 기절 효과 발생
	7		공격 보너스 3배 적용
	8		방어력(AC) 보너스 2배 적용
	9		방어력(AC) 보너스 2배 적용
	10		속도 패널티 완벽 제거
	11		물리 피해 1/2로 감소
	12		고위 주문 사용 및 효과 대폭 강화
	13		고위 주문 사용 및 효과 대폭 강화
	14		고위 주문 사용 및 효과 대폭 강화
	15		고위 주문 사용 및 효과 대폭 강화
	16		고위 주문 사용 및 효과 대폭 강화
	17		고위 주문 사용 및 효과 대폭 강화
	18		고위 주문 사용 및 효과 대폭 강화
	19		고위 주문 사용 및 효과 대폭 강화
	20		고위 주문 사용 및 효과 대폭 강화
	21		실명(Blind) 주문 사용 가능
	22		유혹(Charm) 주문 사용 가능
	23		비행(Flight) 능력 사용 가능
	24		식별 성공률 및 능력 3배
	25		상술 효과 3배
	26		수리 성공률 및 능력 3배
	27		생명력 보너스 3배
	28		주문력 보너스 3배
	29		함정 피해 대폭 감소 및 감지율 3배
	30		생명력 회복 속도 3배
	31		함정 해제 성공률 3배
	32		회피 방어력 보너스 3배
	33		맨손 공격 보너스 2배
	34		몬스터 공격력 및 특성 완전 파악
	35		근접 공격 피해량 증가
	36		소매치기 성공률 3배
	37		상급 물약 합성 가능
	38		획득 경험치 대폭 증가 (+스킬당 3%)
SkillDesGM	0		공격 피해량에 스킬 레벨 추가
	1		방어력(AC)에 스킬 레벨 추가
	2		공격 피해량에 스킬 레벨 추가
	3		일정 확률로 대상 방어력 절반 감소
	4		방어력(AC)에 스킬 레벨 추가
	5		공격 피해량에 스킬 레벨 추가
	6		일정 확률로 대상 마비 효과
	7		공격 보너스 5배 적용
	8		방패 주문 효과 자동 부여
	9		원소 저항력에 스킬 레벨 추가
	10		물리 피해 2/3로 감소
	11		속도 패널티 완벽 제거
	12		궁극 주문 사용 및 효과 극대화
	13		궁극 주문 사용 및 효과 극대화
	14		궁극 주문 사용 및 효과 극대화
	15		궁극 주문 사용 및 효과 극대화
	16		궁극 주문 사용 및 효과 극대화
	17		궁극 주문 사용 및 효과 극대화
	18		궁극 주문 사용 및 효과 극대화
	19		궁극 주문 사용 및 효과 극대화
	20		궁극 주문 사용 및 효과 극대화
	21		암흑 화염(Darkfire Bolt) 사용 가능
	22		안개 형태(Mistform) 변신 가능
	23		날개 치기(Wing Buffet) 사용 가능
	24		모든 아이템 100% 식별 성공
	25		모든 물품 원가 구매 및 판매
	26		모든 아이템 100% 수리 성공
	27		생명력 보너스 5배
	28		주문력 보너스 5배
	29		함정 피해 완벽 무효화
	30		생명력 회복 속도 5배
	31		모든 함정 100% 해제 성공
	32		회피 방어력 보너스 5배
	33		일정 확률로 대상 기절 효과
	34		몬스터 모든 정보 100% 완전 공개
	35		모든 근접 공격 보너스 2배 적용
	36		발각 없이 100% 소매치기 성공
	37		전설적인 검은 물약(Black Potion) 합성 가능
	38		획득 경험치 극대화 (+스킬당 5%)
