Table (of Game struct)	Id	Field	New text
	17	Normal	n/a
	17	Expert	지속 시간 1시간 + 기술 포인트당 5분
	17	Master	지속 시간 1시간 + 기술 포인트당 15분
	17	GrandMaster	지속 시간 1시간 + 기술 포인트당 1시간
	18	Name	라이트닝 볼트
	18	ShortName	라이트닝
	18	Description	라이트닝 볼트는 시전자의 손에서 단일 대상을 향해 전기를 방출합니다. 반드시 명중하며 공기 마법 기술 포인트당 1-8의 피해를 줍니다.
	18	Normal	n/a
	18	Expert	보통 회복 속도
	18	Master	회복 속도 증가
	18	GrandMaster	회복 속도 매우 증가
	19	Name	인비저빌리티
	19	ShortName	인비저빌리티
	19	Description	투명화는 주변 생명체의 정신에 작용하여, 말을 걸거나 공격하지 않는 한 파티를 알아차리지 못하게 합니다. 공격이 적중하든 빗나가든, 공격을 가하는 즉시 이 주문은 해제됩니다. 적대적인 몬스터가 근처에 있을 때는 이 주문을 시전할 수 없습니다.
	19	Normal	n/a
	19	Expert	n/a
	19	Master	지속 시간: 기술 포인트당 10분
	19	GrandMaster	지속 시간: 기술 포인트당 1시간
	20	Name	내파
	20	ShortName	내파
	20	Description	내파는 대상 주변의 공기를 파괴하여 급격한 공기 유입과 천둥소리를 일으키며, 10의 기본 피해와 에어 매직 기술 포인트당 1~10의 피해를 입히는 강력한 주문입니다.
	20	Normal	n/a
	20	Expert	n/a
	20	Master	보통 회복 속도
	20	GrandMaster	빠른 회복 속도
	21	Name	비행
	21	ShortName	비행
	21	Description	캐릭터에게 비행 능력을 부여합니다! 이 주문은 비용이 매우 많이 들고 야외에서만 작동하지만 매우 유용합니다. 비행 주문은 사용 중(지면에 닿지 않은 상태) 5분마다 주문 포인트 1을 소모합니다.
	21	Normal	n/a
	21	Expert	n/a
	21	Master	지속 시간: 기술 점수당 1시간
	21	GrandMaster	주문 포인트 소모 없음
	22	Name	스타버스트
	22	ShortName	스타버스트
	22	Description	하늘에서 별을 소환하여 적을 강타하고 불태웁니다. 20개의 별이 소환되며, 각 별은 20의 기본 피해와 에어 매직 기술 포인트당 1의 피해를 입힙니다. 폭발에 휘말리지 않도록 주의하세요! 이 주문은 야외에서만 작동합니다.
	22	Normal	n/a
	22	Expert	n/a
	22	Master	n/a
	22	GrandMaster	이 주문은 이미 최고의 성능을 발휘하고 있습니다!
	23	Name	각성
	23	ShortName	각성
	23	Description	모든 캐릭터를 일반적인 잠에서 즉시 깨우며, 마법으로 인한 수면 상태인 경우에도 수면 상태가 너무 오래 지속되지 않았다면 깨울 수 있습니다. 워터 매직 기술이 높을수록 더 오랫동안 지속된 수면 상태도 해제할 수 있습니다.
	23	Normal	기술 포인트당 3분 미만의 수면 상태에 효과적
	23	Expert	기술 포인트당 1시간 미만의 수면 상태에 효과적
	23	Master	스킬 포인트당 1일 미만으로 잠든 상태일 때 효과가 있습니다
	23	GrandMaster	빠른 회복 속도
	24	Name	독 분사
	24	ShortName	독 분사
	24	Description	캐릭터 바로 앞의 몬스터에게 독을 분사합니다. 피해량은 낮지만 물 마법에 저항력을 가진 몬스터가 거의 없어 대부분 효과가 있습니다. 발사당 2의 피해를 입히며, 스킬 포인트당 1-2의 추가 피해를 줍니다.
	24	Normal	느린 회복 속도, 1발 발사
	24	Expert	빠른 회복 속도, 3발 발사
	24	Master	더 빠른 회복 속도, 5발 발사
	24	GrandMaster	가장 빠른 회복 속도, 7발 발사
	25	Name	물 저항력
	25	ShortName	물 저항
	25	Description	모든 캐릭터의 물 속성 피해 저항력을 물 마법 스킬 수치만큼 증가시킵니다. 보호 효과는 스킬 포인트당 1시간 동안 지속됩니다.
	25	Normal	기술 포인트당 저항력 1 증가
	25	Expert	기술 포인트당 저항력 2 증가
	25	Master	기술 포인트당 저항력 3 증가
	25	GrandMaster	스킬 포인트당 4의 저항력
	26	Name	얼음 화살
	26	ShortName	얼음 화살
	26	Description	단일 대상에게 얼음 화살을 발사합니다. 물 마법 스킬 포인트당 1-4의 피해를 입힙니다.
	26	Normal	회복 속도 느림
	26	Expert	회복 속도 증가
	26	Master	회복 속도 증가
	26	GrandMaster	회복 속도 매우 증가
	27	Name	물 걷기
	27	ShortName	물 걷기
	27	Description	야외에서만 유용한 물 걷기는 캐릭터들이 물에 빠지지 않고 수면 위를 걷게 해줍니다. 시전 비용 외에도 파티가 물 위에 있는 동안 20분마다 1의 마법 포인트가 소모됩니다.
	27	Normal	n/a
	27	Expert	지속 시간: 기술 점수당 10분
	27	Master	지속 시간: 기술 점수당 1시간
	27	GrandMaster	주문 포인트 소모 없음
	28	Name	아이템 충전
	28	ShortName	충전
	28	Description	충전 횟수를 사용하는 마법 아이템을 충전합니다. 이 주문을 시전할 때마다 아이템의 최대 충전 횟수가 50% - (물 마법 스킬 포인트당 1)만큼 영구적으로 감소합니다.
	28	Normal	n/a
	28	Expert	아이템 내구도 50% - 기술 점수당 1 감소
	28	Master	아이템 내구도 30% - 기술 점수당 1 감소
	28	GrandMaster	아이템 내구도 20% - 기술 점수당 1 감소
	29	Name	산성 폭발
	29	ShortName	산성 폭발
	29	Description	산성 폭발은 단일 대상에게 부식성 산을 분사합니다. 반드시 명중하며 9의 피해와 기술 점수당 1-9의 추가 피해를 줍니다.
	29	Normal	n/a
	29	Expert	보통 회복 속도
	29	Master	회복 속도 증가
	29	GrandMaster	회복 속도 매우 증가
	30	Name	아이템 마법 부여
	30	ShortName	아이템 마법 부여
	30	Description	시전 시 일반 아이템에 마법 능력을 부여할 확률이 생깁니다. 성공 확률은 물 마법 기술 점수당 10%입니다. 그랜드마스터는 더 강력한 마법을 부여할 수 있습니다.
	30	Normal	n/a
	30	Expert	n/a
	30	Master	중간 수준의 마법 부여
	30	GrandMaster	강력한 마법 부여
	31	Name	마을 귀환
	31	ShortName	마을 귀환
	31	Description	마을 귀환은 파티가 중앙 분수대에서 물을 마신 마을로 순간이동합니다. 마을 귀환은 시전 시 물 마법 기술 점수당 10%의 성공 확률을 가지며, 근처에 적대적인 몬스터가 있으면 사용할 수 없습니다.
	31	Normal	n/a
	31	Expert	n/a
	31	Master	근처에 적대적인 몬스터가 있으면 작동하지 않음
	31	GrandMaster	근처에 적대적인 몬스터가 있어도 작동함
	32	Name	얼음 폭발
	32	ShortName	얼음 폭발
	32	Description	시전자가 바라보는 방향으로 얼음 공을 발사합니다. 얼음 공은 무언가에 부딪히면 산산조각이 나며 시전자를 제외한 모든 방향으로 7개의 얼음 파편을 발사합니다. 파편은 생명체에 명중하거나 녹을 때까지 튕겨 나갑니다. 각 파편은 12의 피해와 물 마법 기술 점수당 1-6의 추가 피해를 줍니다.
	32	Normal	n/a
	32	Expert	n/a
	32	Master	보통의 회복 속도 및 파편 7개
	32	GrandMaster	회복 속도 증가 및 파편 9개 생성
	33	Name	로이드의 봉화
	33	ShortName	로이드
	33	Description	로이드의 봉화는 나중에 순간이동으로 돌아올 수 있는 위치에 표식을 남깁니다. 얼마나 먼 미래까지 유지되는지는 물 마법 숙련도에 따라 달라집니다. 표식을 남기거나 표식이 있는 곳으로 돌아가고 싶을 때마다 이 주문을 시전하십시오. 각 봉화는 설치 후 물 마법 숙련도 1점당 1주일이 지나면 사라집니다.
	33	Normal	n/a
	33	Expert	n/a
	33	Master	n/a
	33	GrandMaster	이 주문은 이미 최고의 성능을 발휘하고 있습니다!
	34	Name	기절
	34	ShortName	기절
	34	Description	마법의 힘으로 괴물을 강타하여, 기절 상태에서 회복될 때까지 아무것도 할 수 없게 만듭니다. 기절은 괴물을 뒤로 밀쳐내어 도망칠 기회를 제공합니다. 대지 마법 숙련도가 높을수록 주문의 효과가 강력해집니다.
	34	Normal	일반 효과
	34	Expert	더 강력한 효과
	34	Master	더 강력한 효과
	34	GrandMaster	가장 강력한 효과
	35	Name	둔화
	35	ShortName	둔화
	35	Description	단일 괴물의 이동 속도를 절반으로 줄이고 회복 속도를 두 배로 늘립니다. 둔화에 걸린 괴물은 공격 빈도가 절반으로 줄어들며, 도망치려 할 때 추격하기가 더 어려워집니다. 주문의 지속 시간은 대지 마법 숙련도 1점당 1분입니다.
	35	Normal	일반 효과
	35	Expert	지속 시간: 숙련도 1점당 5분
	35	Master	괴물의 속도가 1/4로 감소
	35	GrandMaster	괴물의 속도가 1/8로 감소
	36	Name	대지 저항
	36	ShortName	대지 저항
	36	Description	모든 캐릭터의 대지 마법 피해 저항력을 대지 마법 숙련도만큼 증가시킵니다. 효과는 숙련도 1점당 1시간 동안 지속됩니다.
	36	Normal	기술 포인트당 저항력 1 증가
	36	Expert	기술 포인트당 저항력 2 증가
	36	Master	기술 포인트당 저항력 3 증가
	36	GrandMaster	스킬 포인트당 4의 저항력
	37	Name	치명적인 벌떼
	37	ShortName	벌떼
	37	Description	물어뜯고 쏘는 벌떼를 소환하여 단일 대상을 괴롭힙니다. 벌떼는 5의 피해를 입히며, 대지 마법 기술 점수 1점당 1-3의 추가 피해를 입힙니다.
	37	Normal	보통 회복 속도
	37	Expert	회복 속도 증가
	37	Master	회복 속도 증가
	37	GrandMaster	회복 속도 매우 증가
	38	Name	석화 피부
	38	ShortName	석화 피부
	38	Description	모든 캐릭터의 방어도를 5만큼 증가시키며, 대지 마법 기술 점수 1점당 1의 추가 방어도를 제공합니다.
	38	Normal	n/a
	38	Expert	지속 시간 1시간 + 기술 포인트당 5분
	38	Master	지속 시간 1시간 + 기술 포인트당 15분
	38	GrandMaster	지속 시간 1시간 + 기술 포인트당 1시간
	39	Name	칼날
	39	ShortName	칼날
	39	Description	회전하는 날카로운 금속 칼날을 발사하여 단일 몬스터를 공격합니다. 칼날은 대지 마법 기술 점수 1점당 1-9의 피해를 입힙니다.
	39	Normal	n/a
	39	Expert	보통 회복 속도
	39	Master	회복 속도 증가
	39	GrandMaster	회복 속도 매우 증가
	40	Name	석화 해제
	40	ShortName	석화 해제
	40	Description	제시간에 시전하면 캐릭터의 석화 상태를 제거합니다. 대지 마법 기술과 숙련도가 높을수록 '돌이킬 수 없는 지점'에 도달하기 전까지 더 오랜 시간 동안 석화된 상태를 치료할 수 있습니다. 그 이후에는 신성한 개입을 제외하면 사원을 방문하는 방법뿐입니다.
	40	Normal	n/a
	40	Expert	기술 점수 1점당 1시간 미만의 석화 상태에 효과적
	40	Master	기술 점수 1점당 1일 미만의 석화 상태에 효과적
	40	GrandMaster	시간 제한 없음
	41	Name	바위 폭발
	41	ShortName	바위 폭발
	41	Description	접촉하거나 일정 시간이 지나면 폭발하는 마법 바위를 생성합니다. 바위는 멈출 곳을 찾을 때까지 튕기거나 굴러가므로 폭발에 휘말리지 않도록 주의하십시오. 폭발은 10의 피해를 입히며, 대지 마법 기술 점수 1점당 1-10의 추가 피해를 입힙니다.
	41	Normal	n/a
	41	Expert	n/a
	41	Master	보통 회복 속도
	41	GrandMaster	더 빠른 회복 속도
	42	Name	염동력
	42	ShortName	염동력
	42	Description	염동력을 사용하면 멀리 떨어진 물체를 조종할 수 있습니다. 이 주문을 사용하면 안전한 거리에서 스위치를 작동시키거나, 물건을 줍고, 문을 열 수 있어 위험한 함정을 피하는 데 유용합니다.
	42	Normal	n/a
	42	Expert	n/a
	42	Master	보통 회복 속도
	42	GrandMaster	더 빠른 회복 속도
	43	Name	데스 블로섬
	43	ShortName	데스 블로섬
	43	Description	공중에서 폭발하여 폭발하는 대지의 파편을 비처럼 쏟아내는 마법 돌을 발사합니다. 각 파편은 20의 기본 피해와 대지 마법 기술 포인트당 2의 추가 피해를 입힙니다. 이 주문은 야외에서만 사용할 수 있습니다.
	43	Normal	n/a
	43	Expert	n/a
	43	Master	회복 속도 보통
	43	GrandMaster	회복 속도 증가, 기술 효과 2배
	44	Name	질량 왜곡
	44	ShortName	질량 왜곡
	44	Description	대상 하나의 무게를 순간적으로 엄청나게 증가시켜, 몬스터 최대 생명력의 25%와 대지 마법 기술 포인트당 2%를 더한 만큼의 내부 피해를 입힙니다. 덩치가 클수록 더 큰 타격을 입습니다.
	44	Normal	n/a
	44	Expert	n/a
	44	Master	n/a
	44	GrandMaster	이 주문은 이미 최고의 성능을 발휘하고 있습니다!
	45	Name	생명 감지
	45	ShortName	생명 감지
	45	Description	생명체를 우클릭하면 현재 생명력을 정확한 수치로 확인할 수 있습니다.
	45	Normal	지속 시간: 기술 포인트당 10분.
	45	Expert	지속 시간: 기술 포인트당 30분
	45	Master	지속 시간: 기술 점수당 1시간
	45	GrandMaster	주문 표시
	46	Name	축복
	46	ShortName	축복
	46	Description	축복받은 캐릭터는 근접 전투 및 원거리 공격 시 몬스터를 명중시킬 확률이 증가합니다. 캐릭터의 명중 보너스는 5 + 정신 마법 기술 포인트당 1만큼 증가합니다.
	46	Normal	지속 시간: 1시간 + 기술 포인트당 5분
	46	Expert	파티 전체에 효과 적용
	46	Master	지속 시간 1시간 + 기술 포인트당 15분
	46	GrandMaster	지속 시간 1시간 + 기술 포인트당 1시간
	47	Name	운명
	47	ShortName	운명
	47	Description	운명은 캐릭터에게 사용하면 명중률을 높이고, 몬스터에게 사용하면 명중률을 낮춥니다. 수정치는 20 + 정신 마법 기술 포인트당 1이며, 대상이 공격하거나 5분이 지날 때까지 지속됩니다.
	47	Normal	보너스 또는 페널티 20 + 기술 포인트당 1
	47	Expert	보너스 또는 페널티 20 + 기술 포인트당 2
	47	Master	보너스 또는 페널티 20 + 기술 포인트당 4
	47	GrandMaster	보너스 또는 페널티 20 + 기술 포인트당 6
	48	Name	언데드 퇴치
	48	ShortName	언데드 퇴치
	48	Description	시야 내의 모든 언데드 몬스터가 언데드 퇴치 주문의 지속 시간 동안 도망치게 합니다. 이 주문은 3분 + 정신 마법 기술 포인트당 1분 동안 지속됩니다.
	48	Normal	지속 시간 3분 + 기술 포인트당 1분
	48	Expert	지속 시간 3분 + 기술 포인트당 3분
	48	Master	지속 시간 3분 + 기술 포인트당 5분
	48	GrandMaster	회복 속도 증가
	49	Name	저주 해제
	49	ShortName	저주 해제
	49	Description	제시간에 시전하면 캐릭터의 저주 상태를 제거합니다. 정신 마법의 기술과 숙련도가 높을수록 '돌이킬 수 없는 지점'에 도달하기 전까지 더 오랫동안 저주 상태를 유지할 수 있습니다. 그 이후에는 신성한 개입을 제외하면 사원을 방문하는 것만이 유일한 해결책입니다.
	49	Normal	n/a
	49	Expert	기술 포인트당 1시간 미만으로 저주받은 경우 효과 적용
	49	Master	기술 포인트당 1일 미만으로 저주받은 경우 효과 적용
	49	GrandMaster	시간 제한 없음
	50	Name	보존
	50	ShortName	보존
	50	Description	영혼을 육체에 더 강하게 결속시킵니다. 막대한 생명력 피해로 인한 죽음을 지연시키지만, 캐릭터가 의식을 잃는 것을 막지는 못합니다. 주문 효과가 끝날 때 보존 상태인 캐릭터의 생명력이 너무 낮으면 캐릭터는 사망합니다.
	50	Normal	n/a
	50	Expert	지속 시간 1시간 + 기술 포인트당 5분
	50	Master	파티 전체에 적용
	50	GrandMaster	지속 시간 1시간 + 기술 포인트당 15분
	51	Name	영웅심
	51	ShortName	영웅심
	51	Description	영웅심은 캐릭터의 공격 성공 시 피해량을 5 + 정신 마법 기술 포인트당 1점만큼 증가시킵니다. 이 주문은 파티 전체에 적용됩니다.
	51	Normal	n/a
	51	Expert	지속 시간 1시간 + 기술 포인트당 5분
	51	Master	지속 시간 1시간 + 기술 포인트당 15분
	51	GrandMaster	지속 시간 1시간 + 기술 포인트당 1시간
	52	Name	영혼 채찍
	52	ShortName	영혼 채찍
	52	Description	이 주문은 대상의 육체와 영혼 사이의 연결을 약화시켜, 시전자 주변의 모든 몬스터에게 10 + 정신 마법 기술 포인트당 2-8의 피해를 입힙니다.
	52	Normal	n/a
	52	Expert	n/a
	52	Master	보통 회복 속도
	52	GrandMaster	더 빠른 회복 속도
	53	Name	죽은 자 소생
	53	ShortName	죽은 자 소생
	53	Description	제시간에 이 주문을 시전하면 죽은 캐릭터를 소생시킵니다. 정신 마법의 기술과 등급이 높을수록 '돌이킬 수 없는 지점'에 도달하기 전까지 캐릭터가 죽어 있을 수 있는 시간이 길어집니다. 그 이후에는 신성한 개입을 제외하면 사원을 방문하는 것만이 캐릭터를 소생시킬 수 있는 유일한 방법입니다. 이 주문을 시전하면 캐릭터는 허약 상태가 됩니다.
	53	Normal	n/a
	53	Expert	n/a
	53	Master	기술 포인트당 1일 미만으로 사망한 경우 작동
	53	GrandMaster	시간 제한 없음
	54	Name	생명 공유
	54	ShortName	생명 공유
	54	Description	생명 공유는 캐릭터들의 생명력을 합쳐 가능한 한 균등하게 재분배합니다. 현재 모든 생명력을 합산하고 정신 마법 기술 포인트당 3점을 추가합니다. 그 후 합산된 생명력을 캐릭터들에게 다시 분배하며, 어떤 캐릭터도 최대 생명력을 초과하여 가질 수 없습니다.
	54	Normal	n/a
	54	Expert	n/a
	54	Master	기술 포인트당 3의 생명력을 합계에 추가
	54	GrandMaster	기술 포인트당 4의 생명력을 합계에 추가
	55	Name	부활
	55	ShortName	부활
	55	Description	파괴된 육체를 가진 캐릭터를 부활시킵니다. 회복 속도는 매우 느리지만, 정신 마법 기술이 높을수록 빨라집니다. 부활한 캐릭터는 주문 시전 후 허약 상태가 됩니다.
	55	Normal	n/a
	55	Expert	n/a
	55	Master	n/a
	55	GrandMaster	이 주문은 이미 최고의 성능을 발휘하고 있습니다!
	56	Name	텔레파시
	56	ShortName	텔레파시
	56	Description	대상의 마음을 읽어 소지한 금화의 정확한 액수와 아이템을 알아냅니다.
	56	Normal	느린 회복 속도
	56	Expert	회복 속도 증가
	56	Master	회복 속도 증가
	56	GrandMaster	회복 속도 매우 증가
	57	Name	공포 제거
	57	ShortName	공포 제거
	57	Description	적절한 시기에 시전하면 캐릭터의 공포 상태를 제거합니다. 정신 마법 기술과 숙련도가 높을수록 공포 상태가 지속된 시간이 길어도 효과가 유지됩니다. 그 시간이 지나면 휴식을 취하거나 사원에서만 상태를 제거할 수 있습니다.
	57	Normal	기술 포인트당 3분 미만의 공포 상태에 효과적
	57	Expert	기술 포인트당 1시간 미만의 공포 상태에 효과적
	57	Master	기술 포인트당 1일 미만의 공포 상태에 효과적
	57	GrandMaster	시간 경과와 관계없이 항상 효과적
	58	Name	정신 저항
	58	ShortName	정신 저항
	58	Description	모든 캐릭터의 정신 마법 피해 저항력을 정신 마법 기술 수치만큼 증가시킵니다. 보호 효과는 기술 포인트당 1시간 동안 지속됩니다.
	58	Normal	기술 포인트당 저항력 1 증가
	58	Expert	기술 포인트당 저항력 2 증가
	58	Master	기술 포인트당 저항력 3 증가
	58	GrandMaster	스킬 포인트당 4의 저항력
	59	Name	마인드 블래스트
	59	ShortName	마인드 블래스트
	59	Description	정신적인 힘의 화살을 발사하여 단일 대상의 신경계에 피해를 줍니다. 마인드 블래스트는 3의 기본 피해와 정신 마법 기술 포인트당 1-3의 추가 피해를 입힙니다.
	59	Normal	느린 회복 속도
	59	Expert	회복 속도 증가
	59	Master	회복 속도 증가
	59	GrandMaster	회복 속도 매우 증가
	60	Name	매혹
	60	ShortName	매혹
	60	Description	대상 생명체 하나를 진정시켜 파티에 대한 적대감을 제거합니다. 대상이 피해를 입으면 즉시 다시 적대적으로 변합니다.
	60	Normal	n/a
	60	Expert	지속 시간: 숙련도 1점당 5분
	60	Master	지속 시간: 기술 포인트당 10분
	60	GrandMaster	주문 지속 시간이 대상이 있는 맵을 떠날 때까지 유지됩니다
	61	Name	마비 치료
	61	ShortName	마비 치료
	61	Description	제시간에 시전하면 마비를 치료합니다. 정신 마법 기술과 등급이 높을수록 캐릭터가 마비된 지 오래되어도 "돌이킬 수 없는 지점"에 도달하기 전까지 치료할 수 있습니다. 그 이후에는 신성한 개입을 제외하면 사원을 방문하는 것만이 유일한 치료 방법입니다.
	61	Normal	n/a
	61	Expert	기술 점수당 1시간 미만으로 마비된 경우 효과 발휘
	61	Master	기술 점수당 1일 미만으로 마비된 경우 효과 발휘
	61	GrandMaster	시간 제한 없음
	62	Name	광폭화
	62	ShortName	광폭화
	62	Description	몬스터 하나를 전투 광기에 빠뜨려 주문이 풀릴 때까지 가장 가까운 살아있는 생명체를 공격하게 합니다.
	62	Normal	n/a
	62	Expert	지속 시간: 숙련도 1점당 5분
	62	Master	지속 시간: 기술 포인트당 10분
	62	GrandMaster	지속 시간은 기술 점수당 1시간
	63	Name	집단 공포
	63	ShortName	집단 공포
	63	Description	시전자의 시야 내에 있는 모든 생명체가 시전자를 두려워하여 도망칩니다. 주문의 영향을 받는 동안 생명체가 피해를 입으면 주문이 풀립니다. 집단 공포의 지속 시간은 정신 마법 기술 점수당 3분입니다. 집단 공포는 언데드 생명체에게는 통하지 않습니다.
	63	Normal	n/a
	63	Expert	n/a
	63	Master	지속 시간 3분 + 기술 포인트당 5분
	63	GrandMaster	지속 시간은 기술 점수당 5분
	64	Name	광기 치료
